,date,cases,deaths,country,countryCode,continent
25801,20200417,0,0,Holy_See,VAT,Europe
24718,20200417,34,0,Guinea,GIN,Africa
61872,20200417,1,0,Zimbabwe,ZWE,Africa
5114,20200417,0,0,Barbados,BRB,America
48324,20200417,0,0,Saint_Vincent_and_the_Grenadines,VCT,America
20605,20200417,2641,753,France,FRA,Europe
27335,20200417,380,27,Indonesia,IDN,Asia
20259,20200417,132,3,Finland,FIN,Europe
2567,20200417,42,1,Armenia,ARM,Europe
21774,20200417,42,0,Georgia,GEO,Europe
10280,20200417,0,4,Cameroon,CMR,Africa
12689,20200417,128,13,Colombia,COL,America
23902,20200417,0,0,Guam,GUM,Oceania
26076,20200417,16,6,Honduras,HND,America
3175,20200417,39,0,Australia,AUS,Oceania
28028,20200417,19,1,Iraq,IRQ,Asia
52963,20200417,3818,585,Spain,ESP,Europe
58275,20200417,435,2,United_Arab_Emirates,ARE,Asia
14374,20200417,48,3,Cuba,CUB,America
30587,20200417,1,0,Jordan,JOR,Asia
42599,20200417,0,0,Northern_Mariana_Islands,MNP,Oceania
44458,20200417,5,0,Papua_New_Guinea,PNG,Oceania
18286,20200417,0,0,Eritrea,ERI,Africa
26636,20200417,12,0,Iceland,ISL,Europe
35443,20200417,110,1,Malaysia,MYS,Asia
36072,20200417,23,0,Mali,MLI,Africa
7974,20200417,2,0,Botswana,BWA,Africa
51179,20200418,72,1,Slovakia,SVK,Europe
43551,20200418,456,8,Pakistan,PAK,Asia
43207,20200418,50,2,Oman,OMN,Asia
46203,20200418,25,2,Puerto_Rico,PRI,America
21225,20200418,13,0,Gabon,GAB,Africa
4838,20200418,266,15,Bangladesh,BGD,Asia
14648,20200418,0,0,Curaçao,CUW,America
16169,20200418,141,0,Djibouti,DJI,Africa
52360,20200418,18,2,South_Korea,KOR,Asia
22746,20200418,0,0,Gibraltar,GIB,Europe
40081,20200418,14,0,Nepal,NPL,Asia
7439,20200418,0,0,"Bonaire, Saint Eustatius and Saba",BES,America
60131,20200418,70,0,Uzbekistan,UZB,Asia
2566,20200418,47,1,Armenia,ARM,Europe
24172,20200418,21,0,Guatemala,GTM,America
24717,20200418,39,2,Guinea,GIN,Africa
37560,20200418,110,2,Moldova,MDA,Europe
1206,20200418,14,2,Andorra,AND,Europe
32573,20200418,7,0,Latvia,LVA,Europe
49188,20200418,762,4,Saudi_Arabia,SAU,Asia
53312,20200418,6,0,Sri_Lanka,LKA,Asia
44457,20200418,0,0,Papua_New_Guinea,PNG,Oceania
14914,20200418,0,0,Cyprus,CYP,Europe
34917,20200418,6,0,Madagascar,MDG,Africa
48589,20200418,9,1,San_Marino,SMR,Europe
57998,20200418,301,9,Ukraine,UKR,Europe
33689,20200418,0,0,Libya,LBY,Africa
18898,20200418,3,1,Eswatini,SWZ,Africa
19449,20200418,0,0,Falkland_Islands_(Malvinas),FLK,America
37840,20200418,1,0,Monaco,MCO,Europe
41918,20200418,51,4,Nigeria,NGA,Africa
16707,20200418,371,4,Dominican_Republic,DOM,America
45632,20200418,461,18,Poland,POL,Europe
19988,20200418,0,0,Fiji,FJI,Oceania
2907,20200418,1,1,Aruba,ABW,America
4489,20200418,44,0,Bahrain,BHR,Asia
40768,20200418,0,0,New_Caledonia,NCL,Oceania
35186,20200418,1,0,Malawi,MWI,Africa
1482,20200418,0,0,Angola,AGO,Africa
23016,20200418,0,0,Greece,GRC,Europe
54899,20200418,5,0,Syria,SYR,Asia
49752,20200418,372,7,Serbia,SRB,Europe
47509,20200418,5,0,Rwanda,RWA,Africa
7696,20200418,58,3,Bosnia_and_Herzegovina,BIH,Europe
47784,20200418,0,0,Saint_Kitts_and_Nevis,KNA,America
57189,20200418,4353,126,Turkey,TUR,Europe
26985,20200418,991,43,India,IND,Asia
11783,20200418,6,0,Chad,TCD,Africa
2283,20200418,98,7,Argentina,ARG,America
59856,20200418,6,0,Uruguay,URY,America
30586,20200418,5,0,Jordan,JOR,Asia
30316,20200418,1,1,Jersey,JEY,Europe
51461,20200418,36,5,Slovenia,SVN,Europe
15819,20200418,194,15,Denmark,DNK,Europe
52962,20200418,3836,565,Spain,ESP,Europe
56087,20200418,0,0,Timor_Leste,TLS,Asia
2013,20200418,0,0,Antigua_and_Barbuda,ATG,America
19173,20200418,4,0,Ethiopia,ETH,Africa
60713,20200418,0,0,Vietnam,VNM,Asia
38178,20200418,0,0,Mongolia,MNG,Asia
17048,20200418,225,18,Ecuador,ECU,America
16440,20200418,0,0,Dominica,DMA,America
32037,20200418,17,0,Kyrgyzstan,KGZ,Asia
58274,20200418,452,2,United_Arab_Emirates,ARE,Asia
61871,20200418,0,0,Zimbabwe,ZWE,Africa
3174,20200418,36,4,Australia,AUS,Oceania
23901,20200418,1,0,Guam,GUM,Oceania
23364,20200418,0,0,Greenland,GRL,America
4217,20200418,1,0,Bahamas,BHS,America
20258,20200418,120,7,Finland,FIN,Europe
8844,20200418,0,0,Brunei_Darussalam,BRN,Asia
60438,20200418,23,0,Venezuela,VEN,America
8581,20200418,0,0,British_Virgin_Islands,VGB,America
5113,20200418,0,0,Barbados,BRB,America
31690,20200418,134,2,Kuwait,KWT,Asia
57730,20200418,0,0,Uganda,UGA,Africa
42257,20200418,36,3,North_Macedonia,MKD,Europe
38452,20200418,0,0,Montenegro,MNE,Europe
59241,20200418,30833,3770,United_States_of_America,USA,America
39539,20200418,9,1,Myanmar,MMR,Asia
20954,20200418,0,0,French_Polynesia,PYF,Oceania
17739,20200418,13,1,El_Salvador,SLV,America
7973,20200418,0,0,Botswana,BWA,Africa
34574,20200418,36,3,Luxembourg,LUX,Europe
55744,20200418,0,0,Thailand,THA,Asia
46811,20200418,360,13,Romania,ROU,Europe
54199,20200418,688,83,Sweden,SWE,Europe
14373,20200418,61,4,Cuba,CUB,America
35791,20200418,4,0,Maldives,MDV,Asia
50565,20200418,623,1,Singapore,SGP,Asia
10906,20200418,1,0,Cape_Verde,CPV,Africa
6616,20200418,0,0,Bermuda,BMU,America
6886,20200418,0,0,Bhutan,BTN,Asia
26351,20200418,71,16,Hungary,HUN,Europe
30863,20200418,121,0,Kazakhstan,KAZ,Asia
33954,20200418,0,0,Liechtenstein,LIE,Europe
12688,20200418,206,9,Colombia,COL,America
28027,20200418,48,1,Iraq,IRQ,Asia
27677,20200418,1499,89,Iran,IRN,Asia
32308,20200418,0,0,Laos,LAO,Asia
58618,20200418,5292,913,United_Kingdom,GBR,Europe
13468,20200418,7,0,Costa_Rica,CRI,America
25800,20200418,0,0,Holy_See,VAT,Europe
39806,20200418,0,0,Namibia,NAM,Africa
43896,20200418,13,0,Palestine,PSE,Asia
6343,20200418,0,0,Benin,BEN,Africa
47159,20200418,4070,41,Russia,RUS,Europe
14026,20200418,23,1,Croatia,HRV,Europe
9680,20200418,1,0,Burundi,BDI,Africa
240,20200418,51,1,Afghanistan,AFG,Asia
48938,20200418,0,0,Sao_Tome_and_Principe,STP,Africa
28375,20200418,709,44,Ireland,IRL,Europe
53653,20200418,0,0,Sudan,SDN,Africa
24992,20200418,4,0,Guinea_Bissau,GNB,Africa
50915,20200418,0,0,Sint_Maarten,SXM,America
41649,20200418,18,3,Niger,NER,Africa
25530,20200418,1,0,Haiti,HTI,America
45916,20200418,181,28,Portugal,PRT,Europe
5727,20200418,1395,205,Belgium,BEL,Europe
9938,20200418,0,0,Cambodia,KHM,Asia
39272,20200418,3,0,Mozambique,MOZ,Africa
29689,20200418,20,0,Jamaica,JAM,America
45286,20200418,218,25,Philippines,PHL,Asia
58968,20200418,53,1,United_Republic_of_Tanzania,TZA,Africa
19704,20200418,0,0,Faroe_Islands,FRO,Europe
35442,20200418,69,2,Malaysia,MYS,Asia
11239,20200418,0,0,Cayman_Islands,CYM,America
28723,20200418,5,0,Isle_of_Man,IMN,Europe
33416,20200418,3,1,Liberia,LBR,Africa
12053,20200418,445,11,Chile,CHL,America
6077,20200418,0,0,Belize,BLZ,America
26075,20200418,15,5,Honduras,HND,America
580,20200418,21,0,Albania,ALB,Europe
21773,20200418,22,0,Georgia,GEO,Europe
18010,20200418,28,0,Equatorial_Guinea,GNQ,Africa
40418,20200418,1235,144,Netherlands,NLD,Europe
50032,20200418,0,0,Seychelles,SYC,Africa
48048,20200418,0,0,Saint_Lucia,LCA,America
50307,20200418,11,0,Sierra_Leone,SLE,Africa
38724,20200418,0,0,Montserrat,MSF,America
31414,20200418,36,1,Kosovo,XKX,Europe
42598,20200418,1,0,Northern_Mariana_Islands,MNP,Oceania
1750,20200418,0,0,Anguilla,AIA,America
46465,20200418,560,0,Qatar,QAT,Asia
25255,20200418,6,0,Guyana,GUY,America
56908,20200418,42,0,Tunisia,TUN,Africa
52078,20200418,178,2,South_Africa,ZAF,Africa
12338,20200418,31,0,China,CHN,Asia
27334,20200418,407,24,Indonesia,IDN,Asia
57465,20200418,0,0,Turks_and_Caicos_islands,TCA,America
24447,20200418,0,0,Guernsey,GGY,Europe
13750,20200418,54,0,Cote_dIvoire,CIV,Africa
22470,20200418,0,0,Ghana,GHA,Africa
8231,20200418,3257,217,Brazil,BRA,America
45004,20200418,998,26,Peru,PER,America
22120,20200418,3609,242,Germany,DEU,Europe
52710,20200418,0,0,South_Sudan,SSD,Africa
5385,20200418,575,3,Belarus,BLR,Europe
15192,20200418,116,4,Czechia,CZE,Europe
7162,20200418,28,0,Bolivia,BOL,America
36665,20200418,0,0,Mauritania,MRT,Africa
41037,20200418,8,0,New_Zealand,NZL,Oceania
54549,20200418,346,42,Switzerland,CHE,Europe
56631,20200418,0,0,Trinidad_and_Tobago,TTO,America
55166,20200418,0,0,Taiwan,CNG1925,Asia
9123,20200418,46,3,Bulgaria,BGR,Europe
21501,20200418,0,0,Gambia,GMB,Africa
32856,20200418,5,0,Lebanon,LBN,Asia
36940,20200418,0,0,Mauritius,MUS,Africa
44177,20200418,194,7,Panama,PAN,America
3874,20200418,57,0,Azerbaijan,AZE,Europe
29966,20200418,628,6,Japan,JPN,Asia
10279,20200418,161,0,Cameroon,CMR,Africa
44726,20200418,28,0,Paraguay,PRY,America
861,20200418,150,16,Algeria,DZA,Africa
3524,20200418,155,21,Austria,AUT,Europe
51805,20200418,36,0,Somalia,SOM,Africa
48323,20200418,0,0,Saint_Vincent_and_the_Grenadines,VCT,America
18553,20200418,25,2,Estonia,EST,Europe
31138,20200418,12,0,Kenya,KEN,Africa
61351,20200418,0,0,Yemen,YEM,Asia
17393,20200418,171,9,Egypt,EGY,Africa
38992,20200418,281,5,Morocco,MAR,Africa
26635,20200418,15,0,Iceland,ISL,Europe
11509,20200418,0,0,Central_African_Republic,CAF,Africa
53929,20200418,0,0,Suriname,SUR,America
28992,20200418,224,9,Israel,ISR,Asia
20604,20200418,405,761,France,FRA,Europe
42857,20200418,0,0,Norway,NOR,Europe
13194,20200418,26,1,Congo,COG,Africa
9403,20200418,14,3,Burkina_Faso,BFA,Africa
61600,20200418,4,0,Zambia,ZMB,Africa
18285,20200418,0,0,Eritrea,ERI,Africa
34233,20200418,90,1,Lithuania,LTU,Europe
49472,20200418,7,1,Senegal,SEN,Africa
41378,20200418,0,0,Nicaragua,NIC,America
29339,20200418,3493,575,Italy,ITA,Europe
37210,20200418,1076,60,Mexico,MEX,America
56355,20200418,2,0,Togo,TGO,Africa
36335,20200418,4,0,Malta,MLT,Europe
59591,20200418,0,1,United_States_Virgin_Islands,VIR,America
36071,20200418,19,0,Mali,MLI,Africa
15542,20200418,20,2,Democratic_Republic_of_the_Congo,COD,Africa
10556,20200418,1791,116,Canada,CAN,America
23634,20200418,0,0,Grenada,GRD,America
45285,20200419,209,10,Philippines,PHL,Asia
39271,20200419,1,0,Mozambique,MOZ,Africa
35441,20200419,54,2,Malaysia,MYS,Asia
61870,20200419,1,0,Zimbabwe,ZWE,Africa
21500,20200419,0,0,Gambia,GMB,Africa
2012,20200419,0,0,Antigua_and_Barbuda,ATG,America
43895,20200419,6,0,Palestine,PSE,Asia
51178,20200419,40,2,Slovakia,SVK,Europe
24446,20200419,5,0,Guernsey,GGY,Europe
46810,20200419,351,17,Romania,ROU,Europe
41036,20200419,4,1,New_Zealand,NZL,Oceania
36334,20200419,1,0,Malta,MLT,Europe
9679,20200419,0,0,Burundi,BDI,Africa
29688,20200419,10,0,Jamaica,JAM,America
37209,20200419,755,104,Mexico,MEX,America
58967,20200419,1,0,United_Republic_of_Tanzania,TZA,Africa
24991,20200419,0,0,Guinea_Bissau,GNB,Africa
35185,20200419,0,0,Malawi,MWI,Africa
28374,20200419,778,41,Ireland,IRL,Europe
23363,20200419,0,0,Greenland,GRL,America
239,20200419,63,0,Afghanistan,AFG,Asia
48937,20200419,0,0,Sao_Tome_and_Principe,STP,Africa
54198,20200419,532,86,Sweden,SWE,Europe
6076,20200419,0,0,Belize,BLZ,America
45003,20200419,931,48,Peru,PER,America
25529,20200419,0,0,Haiti,HTI,America
26634,20200419,6,1,Iceland,ISL,Europe
9937,20200419,0,0,Cambodia,KHM,Asia
61599,20200419,5,0,Zambia,ZMB,Africa
57188,20200419,3783,121,Turkey,TUR,Europe
55165,20200419,3,0,Taiwan,CNG1925,Asia
14025,20200419,18,3,Croatia,HRV,Europe
41648,20200419,12,1,Niger,NER,Africa
53652,20200419,34,5,Sudan,SDN,Africa
56086,20200419,0,0,Timor_Leste,TLS,Asia
32036,20200419,48,0,Kyrgyzstan,KGZ,Asia
7972,20200419,0,0,Botswana,BWA,Africa
56907,20200419,2,0,Tunisia,TUN,Africa
18284,20200419,0,0,Eritrea,ERI,Africa
17738,20200419,13,0,El_Salvador,SLV,America
20953,20200419,0,0,French_Polynesia,PYF,Oceania
22745,20200419,0,0,Gibraltar,GIB,Europe
59240,20200419,32922,1856,United_States_of_America,USA,America
41377,20200419,0,0,Nicaragua,NIC,America
38451,20200419,4,1,Montenegro,MNE,Europe
39538,20200419,13,0,Myanmar,MMR,Asia
44725,20200419,0,0,Paraguay,PRY,America
42256,20200419,53,0,North_Macedonia,MKD,Europe
57729,20200419,0,0,Uganda,UGA,Africa
34573,20200419,57,0,Luxembourg,LUX,Europe
47158,20200419,4785,40,Russia,RUS,Europe
53928,20200419,0,0,Suriname,SUR,America
49471,20200419,8,0,Senegal,SEN,Africa
5112,20200419,0,0,Barbados,BRB,America
860,20200419,117,3,Algeria,DZA,Africa
8580,20200419,0,0,British_Virgin_Islands,VGB,America
60437,20200419,0,0,Venezuela,VEN,America
38991,20200419,121,2,Morocco,MAR,Africa
23633,20200419,0,0,Grenada,GRD,America
8843,20200419,1,0,Brunei_Darussalam,BRN,Asia
4216,20200419,3,0,Bahamas,BHS,America
31137,20200419,16,1,Kenya,KEN,Africa
7438,20200419,0,0,"Bonaire, Saint Eustatius and Saba",BES,America
23900,20200419,0,0,Guam,GUM,Oceania
52709,20200419,0,0,South_Sudan,SSD,Africa
50306,20200419,4,0,Sierra_Leone,SLE,Africa
31689,20200419,94,1,Kuwait,KWT,Asia
8230,20200419,2917,206,Brazil,BRA,America
16439,20200419,0,0,Dominica,DMA,America
17047,20200419,572,35,Ecuador,ECU,America
38177,20200419,0,0,Mongolia,MNG,Asia
20257,20200419,192,8,Finland,FIN,Europe
22119,20200419,2458,184,Germany,DEU,Europe
60712,20200419,0,0,Vietnam,VNM,Asia
36664,20200419,0,0,Mauritania,MRT,Africa
19172,20200419,9,0,Ethiopia,ETH,Africa
12337,20200419,18,0,China,CHN,Asia
58273,20200419,445,0,United_Arab_Emirates,ARE,Asia
3873,20200419,33,3,Azerbaijan,AZE,Europe
1481,20200419,5,0,Angola,AGO,Africa
30585,20200419,6,0,Jordan,JOR,Asia
15818,20200419,169,10,Denmark,DNK,Europe
30315,20200419,21,1,Jersey,JEY,Europe
36939,20200419,1,0,Mauritius,MUS,Africa
52077,20200419,251,2,South_Africa,ZAF,Africa
59855,20200419,9,0,Uruguay,URY,America
33415,20200419,5,0,Liberia,LBR,Africa
15541,20200419,20,0,Democratic_Republic_of_the_Congo,COD,Africa
2282,20200419,170,10,Argentina,ARG,America
11782,20200419,0,0,Chad,TCD,Africa
52961,20200419,713,410,Spain,ESP,Europe
21772,20200419,18,1,Georgia,GEO,Europe
50031,20200419,0,0,Seychelles,SYC,Africa
3173,20200419,53,2,Australia,AUS,Oceania
42597,20200419,0,0,Northern_Mariana_Islands,MNP,Oceania
5726,20200419,722,208,Belgium,BEL,Europe
36070,20200419,26,0,Mali,MLI,Africa
6342,20200419,0,0,Benin,BEN,Africa
59590,20200419,2,1,United_States_Virgin_Islands,VIR,America
9122,20200419,32,0,Bulgaria,BGR,Europe
34232,20200419,59,0,Lithuania,LTU,Europe
31413,20200419,31,0,Kosovo,XKX,Europe
41917,20200419,49,2,Nigeria,NGA,Africa
40417,20200419,1140,142,Netherlands,NLD,Europe
48047,20200419,0,0,Saint_Lucia,LCA,America
2906,20200419,0,0,Aruba,ABW,America
45631,20200419,363,15,Poland,POL,Europe
19987,20200419,0,0,Fiji,FJI,Oceania
4488,20200419,29,0,Bahrain,BHR,Asia
579,20200419,9,0,Albania,ALB,Europe
40767,20200419,0,0,New_Caledonia,NCL,Oceania
25254,20200419,0,1,Guyana,GUY,America
28722,20200419,8,2,Isle_of_Man,IMN,Europe
27333,20200419,325,15,Indonesia,IDN,Asia
54898,20200419,0,0,Syria,SYR,Asia
12052,20200419,478,10,Chile,CHL,America
44176,20200419,63,4,Panama,PAN,America
49751,20200419,304,7,Serbia,SRB,Europe
32855,20200419,4,0,Lebanon,LBN,Asia
14372,20200419,63,1,Cuba,CUB,America
60130,20200419,45,1,Uzbekistan,UZB,Asia
18897,20200419,0,0,Eswatini,SWZ,Africa
1749,20200419,0,0,Anguilla,AIA,America
22469,20200419,193,1,Ghana,GHA,Africa
13467,20200419,6,0,Costa_Rica,CRI,America
28026,20200419,0,0,Iraq,IRQ,Asia
23015,20200419,0,0,Greece,GRC,Europe
43550,20200419,512,16,Pakistan,PAK,Asia
37839,20200419,0,0,Monaco,MCO,Europe
7161,20200419,27,1,Bolivia,BOL,America
19703,20200419,0,0,Faroe_Islands,FRO,Europe
51804,20200419,19,2,Somalia,SOM,Africa
24171,20200419,22,0,Guatemala,GTM,America
24716,20200419,0,0,Guinea,GIN,Africa
2565,20200419,43,0,Armenia,ARM,Europe
37559,20200419,87,4,Moldova,MDA,Europe
1205,20200419,8,0,Andorra,AND,Europe
11508,20200419,0,0,Central_African_Republic,CAF,Africa
17392,20200419,188,19,Egypt,EGY,Africa
42856,20200419,193,12,Norway,NOR,Europe
32572,20200419,30,0,Latvia,LVA,Europe
53311,20200419,10,0,Sri_Lanka,LKA,Asia
49187,20200419,1132,5,Saudi_Arabia,SAU,Asia
7695,20200419,44,1,Bosnia_and_Herzegovina,BIH,Europe
18552,20200419,53,0,Estonia,EST,Europe
47783,20200419,0,0,Saint_Kitts_and_Nevis,KNA,America
56354,20200419,1,0,Togo,TGO,Africa
44456,20200419,0,0,Papua_New_Guinea,PNG,Oceania
50914,20200419,7,0,Sint_Maarten,SXM,America
10555,20200419,1469,158,Canada,CAN,America
14913,20200419,26,0,Cyprus,CYP,Europe
33688,20200419,0,0,Libya,LBY,Africa
48588,20200419,20,0,San_Marino,SMR,Europe
57997,20200419,644,8,Ukraine,UKR,Europe
19448,20200419,0,0,Falkland_Islands_(Malvinas),FLK,America
34916,20200419,0,0,Madagascar,MDG,Africa
21224,20200419,1,0,Gabon,GAB,Africa
29338,20200419,3491,480,Italy,ITA,Europe
48322,20200419,0,0,Saint_Vincent_and_the_Grenadines,VCT,America
15191,20200419,105,8,Czechia,CZE,Europe
16706,20200419,209,17,Dominican_Republic,DOM,America
47508,20200419,1,0,Rwanda,RWA,Africa
58617,20200419,4956,1105,United_Kingdom,GBR,Europe
25799,20200419,0,0,Holy_See,VAT,Europe
26074,20200419,15,0,Honduras,HND,America
39805,20200419,0,0,Namibia,NAM,Africa
18009,20200419,0,0,Equatorial_Guinea,GNQ,Africa
32307,20200419,0,0,Laos,LAO,Asia
14647,20200419,0,0,Curaçao,CUW,America
12687,20200419,182,13,Colombia,COL,America
33953,20200419,1,0,Liechtenstein,LIE,Europe
26350,20200419,82,17,Hungary,HUN,Europe
11238,20200419,0,0,Cayman_Islands,CYM,America
26984,20200419,1334,27,India,IND,Asia
3523,20200419,59,12,Austria,AUT,Europe
6885,20200419,0,0,Bhutan,BTN,Asia
6615,20200419,3,0,Bermuda,BMU,America
10905,20200419,2,0,Cape_Verde,CPV,Africa
50564,20200419,942,0,Singapore,SGP,Asia
9402,20200419,8,1,Burkina_Faso,BFA,Africa
61350,20200419,0,0,Yemen,YEM,Asia
35790,20200419,6,0,Maldives,MDV,Asia
13193,20200419,0,0,Congo,COG,Africa
28991,20200419,283,13,Israel,ISR,Asia
51460,20200419,13,4,Slovenia,SVN,Europe
45915,20200419,663,30,Portugal,PRT,Europe
30862,20200419,63,0,Kazakhstan,KAZ,Asia
20603,20200419,2569,642,France,FRA,Europe
27676,20200419,1374,73,Iran,IRN,Asia
29965,20200419,566,7,Japan,JPN,Asia
10278,20200419,0,0,Cameroon,CMR,Africa
38723,20200419,0,0,Montserrat,MSF,America
54548,20200419,325,52,Switzerland,CHE,Europe
13749,20200419,59,2,Cote_dIvoire,CIV,Africa
43206,20200419,111,0,Oman,OMN,Asia
55743,20200419,33,0,Thailand,THA,Asia
52359,20200419,8,2,South_Korea,KOR,Asia
5384,20200419,518,2,Belarus,BLR,Europe
16168,20200419,0,0,Djibouti,DJI,Africa
4837,20200419,306,9,Bangladesh,BGD,Asia
56630,20200419,0,0,Trinidad_and_Tobago,TTO,America
57464,20200419,0,0,Turks_and_Caicos_islands,TCA,America
46464,20200419,345,1,Qatar,QAT,Asia
40080,20200419,1,0,Nepal,NPL,Asia
46202,20200419,50,2,Puerto_Rico,PRI,America
28025,20200420,57,1,Iraq,IRQ,Asia
6075,20200420,0,0,Belize,BLZ,America
21223,20200420,0,0,Gabon,GAB,Africa
47507,20200420,3,0,Rwanda,RWA,Africa
38722,20200420,0,0,Montserrat,MSF,America
23632,20200420,0,0,Grenada,GRD,America
23899,20200420,0,0,Guam,GUM,Oceania
61869,20200420,0,0,Zimbabwe,ZWE,Africa
16167,20200420,114,0,Djibouti,DJI,Africa
17391,20200420,112,15,Egypt,EGY,Africa
61349,20200420,0,0,Yemen,YEM,Asia
2564,20200420,48,2,Armenia,ARM,Europe
38990,20200420,170,4,Morocco,MAR,Africa
45914,20200420,521,27,Portugal,PRT,Europe
53310,20200420,41,0,Sri_Lanka,LKA,Asia
12051,20200420,358,7,Chile,CHL,America
20256,20200420,102,4,Finland,FIN,Europe
56906,20200420,13,1,Tunisia,TUN,Africa
40416,20200420,1066,83,Netherlands,NLD,Europe
23014,20200420,28,5,Greece,GRC,Europe
45630,20200420,545,13,Poland,POL,Europe
39804,20200420,0,0,Namibia,NAM,Africa
47782,20200420,1,0,Saint_Kitts_and_Nevis,KNA,America
48587,20200420,6,0,San_Marino,SMR,Europe
578,20200420,14,0,Albania,ALB,Europe
2281,20200420,102,2,Argentina,ARG,America
6341,20200420,0,0,Benin,BEN,Africa
59239,20200420,24601,1772,United_States_of_America,USA,America
28373,20200420,493,39,Ireland,IRL,Europe
40079,20200420,0,0,Nepal,NPL,Asia
39270,20200420,4,0,Mozambique,MOZ,Africa
17737,20200420,11,0,El_Salvador,SLV,America
50913,20200420,3,1,Sint_Maarten,SXM,America
12336,20200420,14,0,China,CHN,Asia
21771,20200420,6,0,Georgia,GEO,Europe
39537,20200420,4,0,Myanmar,MMR,Asia
6614,20200420,0,0,Bermuda,BMU,America
52076,20200420,124,2,South_Africa,ZAF,Africa
23362,20200420,0,0,Greenland,GRL,America
50305,20200420,5,0,Sierra_Leone,SLE,Africa
36663,20200420,0,0,Mauritania,MRT,Africa
15540,20200420,5,0,Democratic_Republic_of_the_Congo,COD,Africa
41035,20200420,7,0,New_Zealand,NZL,Oceania
11237,20200420,0,0,Cayman_Islands,CYM,America
47157,20200420,6060,48,Russia,RUS,Europe
36333,20200420,4,0,Malta,MLT,Europe
50030,20200420,0,0,Seychelles,SYC,Africa
13748,20200420,46,1,Cote_dIvoire,CIV,Africa
7437,20200420,1,0,"Bonaire, Saint Eustatius and Saba",BES,America
31136,20200420,8,2,Kenya,KEN,Africa
35184,20200420,0,0,Malawi,MWI,Africa
14371,20200420,49,2,Cuba,CUB,America
27332,20200420,327,47,Indonesia,IDN,Asia
22118,20200420,1775,110,Germany,DEU,Europe
49470,20200420,17,1,Senegal,SEN,Africa
42596,20200420,0,0,Northern_Mariana_Islands,MNP,Oceania
15817,20200420,142,9,Denmark,DNK,Europe
41376,20200420,0,0,Nicaragua,NIC,America
61598,20200420,4,1,Zambia,ZMB,Africa
29964,20200420,390,10,Japan,JPN,Asia
3872,20200420,25,1,Azerbaijan,AZE,Europe
55164,20200420,22,0,Taiwan,CNG1925,Asia
28990,20200420,226,8,Israel,ISR,Asia
37208,20200420,705,36,Mexico,MEX,America
52960,20200420,2218,399,Spain,ESP,Europe
45002,20200420,1208,52,Peru,PER,America
22744,20200420,0,0,Gibraltar,GIB,Europe
13192,20200420,17,0,Congo,COG,Africa
56353,20200420,0,0,Togo,TGO,Africa
24445,20200420,0,0,Guernsey,GGY,Europe
44175,20200420,194,6,Panama,PAN,America
36938,20200420,3,0,Mauritius,MUS,Africa
53927,20200420,0,0,Suriname,SUR,America
18551,20200420,16,2,Estonia,EST,Europe
18283,20200420,4,0,Eritrea,ERI,Africa
44724,20200420,4,0,Paraguay,PRY,America
60436,20200420,29,0,Venezuela,VEN,America
26633,20200420,11,0,Iceland,ISL,Europe
859,20200420,94,8,Algeria,DZA,Africa
59854,20200420,11,1,Uruguay,URY,America
34915,20200420,4,0,Madagascar,MDG,Africa
29337,20200420,3047,433,Italy,ITA,Europe
36069,20200420,8,1,Mali,MLI,Africa
33414,20200420,10,1,Liberia,LBR,Africa
19702,20200420,1,0,Faroe_Islands,FRO,Europe
51803,20200420,29,0,Somalia,SOM,Africa
238,20200420,88,3,Afghanistan,AFG,Asia
54197,20200420,388,87,Sweden,SWE,Europe
33687,20200420,0,0,Libya,LBY,Africa
60711,20200420,0,0,Vietnam,VNM,Asia
30861,20200420,81,2,Kazakhstan,KAZ,Asia
4487,20200420,100,0,Bahrain,BHR,Asia
29687,20200420,23,0,Jamaica,JAM,America
12686,20200420,171,13,Colombia,COL,America
3172,20200420,26,1,Australia,AUS,Oceania
33952,20200420,0,0,Liechtenstein,LIE,Europe
7971,20200420,5,0,Botswana,BWA,Africa
5111,20200420,0,0,Barbados,BRB,America
10904,20200420,3,0,Cape_Verde,CPV,Africa
43549,20200420,425,17,Pakistan,PAK,Asia
35440,20200420,84,1,Malaysia,MYS,Asia
25798,20200420,0,0,Holy_See,VAT,Europe
18896,20200420,3,0,Eswatini,SWZ,Africa
19447,20200420,0,0,Falkland_Islands_(Malvinas),FLK,America
24990,20200420,0,0,Guinea_Bissau,GNB,Africa
46809,20200420,328,17,Romania,ROU,Europe
58272,20200420,453,4,United_Arab_Emirates,ARE,Asia
52708,20200420,0,0,South_Sudan,SSD,Africa
24715,20200420,102,2,Guinea,GIN,Africa
21499,20200420,1,0,Gambia,GMB,Africa
1204,20200420,9,1,Andorra,AND,Europe
8229,20200420,2055,115,Brazil,BRA,America
44455,20200420,0,0,Papua_New_Guinea,PNG,Oceania
10277,20200420,0,21,Cameroon,CMR,Africa
9121,20200420,37,2,Bulgaria,BGR,Europe
7694,20200420,15,1,Bosnia_and_Herzegovina,BIH,Europe
19986,20200420,0,0,Fiji,FJI,Oceania
26073,20200420,5,0,Honduras,HND,America
60129,20200420,70,0,Uzbekistan,UZB,Asia
25253,20200420,2,0,Guyana,GUY,America
52358,20200420,13,2,South_Korea,KOR,Asia
58616,20200420,4721,432,United_Kingdom,GBR,Europe
